eps_over_Jo,eps,tau,P,W_tls,Wad_tls,L_tls,Wnorm_tls
0.05,0.0011238512040398164,3.590550989034012,0.002579470910396416,0.0025399295823295342,0.002594673072598777,0.02122275930641519,0.9789015846168193
0.05,0.0011238512040398164,3.7349511016282015,0.0025794366465117335,0.0025399303095037114,0.002594673072598777,0.02122275930641519,0.9789018648733899
0.05,0.0011238512040398164,3.885158510256036,0.0025793995721197665,0.002539931096324609,0.002594673072598777,0.02122275930641519,0.9789021681181054
0.05,0.0011238512040398164,4.041406765200936,0.002579359456382428,0.0025399319476912467,0.002594673072598777,0.02122275930641519,0.9789024962390724
0.05,0.0011238512040398164,4.203938809368043,0.002579316050039314,0.002539932868893619,0.002594673072598777,0.02122275930641519,0.9789028512750814
0.05,0.0011238512040398164,4.373007356024485,0.002579269083106286,0.002539933865661534,0.002594673072598777,0.02122275930641519,0.9789032354344291
0.05,0.0011238512040398164,4.548875281731075,0.0025792182642209375,0.002539934944178506,0.002594673072598777,0.02122275930641519,0.9789036511002729
0.05,0.0011238512040398164,4.731816035076458,0.00257916327682382,0.0025399361111628,0.002594673072598777,0.02122275930641519,0.9789041008618656
0.05,0.0011238512040398164,4.922114061849185,0.0025791037791363697,0.0025399373738678997,0.002594673072598777,0.02122275930641519,0.9789045875147365
0.05,0.0011238512040398164,5.0,0.0025790787518030597,0.002539937905016971,0.002594673072598777,0.02122275930641519,0.9789047922222494
0.05,0.0011238512040398164,5.120065247308795,0.0025790394019906027,0.0025399387401285694,0.002594673072598777,0.02122275930641519,0.9789051140784428
0.05,0.0011238512040398164,5.325977376243608,0.0025789697448670547,0.0025399402184449363,0.002594673072598777,0.02122275930641519,0.9789056838289761
0.05,0.0011238512040398164,5.540170611530483,0.002578894375021124,0.0025399418180010354,0.002594673072598777,0.02122275930641519,0.9789063003059095
0.05,0.0011238512040398164,5.7629779919407085,0.0025788128245516377,0.0025399435487270207,0.002594673072598777,0.02122275930641519,0.9789069673363743
0.05,0.0011238512040398164,5.994745949965992,0.0025787245869257273,0.002539945421372917,0.002594673072598777,0.02122275930641519,0.9789076890634836
