protocol,tau,ratio,W,Qh,Qc,eta,W_ad,D_open,D_close,bound,leakage_open,leakage_close,sigma,norm_error,thermal_tail,identity_error
linear_J,1.4407573116637051,8.4,-0.043106939765527486,-0.013910122547615256,-0.02919681721791223,,0.0027470756294318494,0.017413845214714396,0.028440170180244806,0.037779279416691854,0.021428640305419727,0.019430838564633655,3.085278418786643,2.231037576905237e-11,4.515457140695887e-46,-1.3183898417423734e-16
linear_J,1.4407573116637051,8.8,-0.04269999113715062,-0.013626869548147957,-0.02907312158900266,,0.0029402566328306685,0.017413845214714396,0.028226402555266872,0.0376180694522084,0.021428640305419727,0.019282230076632413,3.062162949220129,2.231037576905237e-11,5.04434015617918e-44,-1.3877787807814457e-17
linear_J,1.4407573116637051,9.2,-0.04233328854355528,-0.013354747925432064,-0.028978540618123216,,0.003112504696812876,0.017413845214714396,0.028031948025653675,0.03746921887179662,0.021428640305419727,0.019145458520720103,3.043014365349627,2.231037576905237e-11,3.738972604115703e-42,-8.326672684688674e-17
linear_J,1.4407573116637051,9.600000000000001,-0.04200395192122036,-0.013089355901241106,-0.028914596019979255,,0.003264938480751665,0.017413845214714396,0.027855045187257677,0.03733110609947124,0.021428640305419727,0.019019088159196017,3.0278070593025204,2.231037576905237e-11,1.935616801652016e-40,4.85722573273506e-17
linear_J,1.4407573116637051,10.0,-0.04170970426485754,-0.01282654008212003,-0.02888316418273751,,0.0033983760106148686,0.017413845214714396,0.027694235060757855,0.03720232295425875,0.021428640305419727,0.018901882958674794,3.0165818190949514,2.231037576905237e-11,7.306589792677805e-39,-1.5265566588595902e-16
linear_J,1.4407573116637051,10.4,-0.04144874930207271,-0.012562372355409301,-0.028886376946663406,,0.0035133998199881004,0.017413845214714396,0.027548303907346194,0.037081640388397195,0.021428640305419727,0.018792773229240643,3.0094297365452762,2.231037576905237e-11,2.085778829832316e-37,-2.1510571102112408e-16
linear_J,1.4407573116637051,10.8,-0.041219669974614515,-0.012293136825713813,-0.0289265331489007,,0.0036104115533966367,0.017413845214714396,0.027416236313296594,0.03696798110617413,0.021428640305419727,0.018690828779632317,3.006478655868902,2.231037576905237e-11,4.644768934322384e-36,-1.5959455978986625e-16
linear_J,1.4407573116637051,11.2,-0.04102134445059191,-0.012015323294644498,-0.029006021155947415,,0.0036896774534607786,0.017413845214714396,0.027297176689338398,0.03686039750431149,0.021428640305419727,0.018595237183611515,3.007881787868353,2.231037576905237e-11,8.286280921066552e-35,1.0408340855860843e-16
linear_J,1.4407573116637051,11.600000000000001,-0.04085287696854267,-0.01172562469946381,-0.029127252269078863,,0.003751365947052346,0.017413845214714396,0.027190397700880498,0.036758053739399096,0.021428640305419727,0.01850528607159416,3.013808198454988,2.231037576905237e-11,1.2117631226636495e-33,-1.249000902703301e-16
linear_J,1.4407573116637051,12.0,-0.04071354124821769,-0.011420936649145008,-0.02929260459907268,,0.00379557839403121,0.017413845214714396,0.027095274427534344,0.03666021100902168,0.021428640305419727,0.018420348607080334,3.0244349319834765,2.231037576905237e-11,1.4817418450504934e-32,-1.5959455978986625e-16
linear_J,1.4407573116637051,12.4,-0.04060273454123625,-0.01109835775702156,-0.029504376784214692,,0.0038223739425732317,0.017413845214714396,0.02701126326909531,0.03656621534862377,0.021428640305419727,0.018339871495815518,3.0399405635587398,2.231037576905237e-11,1.5415016355369762e-31,2.220446049250313e-16
linear_J,1.4407573116637051,12.8,-0.04051994066816833,-0.010755189896060613,-0.029764750772107718,,0.0038317893339585374,0.017413845214714396,0.026937884787412658,0.03647548741047684,0.021428640305419727,0.018263365020146995,3.060499998273745,2.231037576905237e-11,1.3851978844497059e-30,1.8735013540549517e-16
linear_J,1.4407573116637051,13.2,-0.04046470061680385,-0.010388937822077171,-0.03007576279472668,,0.003823854409474892,0.017413845214714396,0.026874709811564368,0.03638751381611537,0.021428640305419727,0.018190394702029294,3.0862803538823433,2.231037576905237e-11,1.0895775317434279e-29,2.0816681711721685e-17
linear_J,1.4407573116637051,13.600000000000001,-0.04043658947153189,-0.009997307844615555,-0.030439281626916337,,0.0037986039890793265,0.017413845214714396,0.02682134824589688,0.03630183976854119,0.021428640305419727,0.01812057428353868,3.11743777919616,2.231037576905237e-11,7.590750842994531e-29,5.551115123125783e-17
linear_J,1.4407573116637051,14.0,-0.040435198613402834,-0.009578205393731443,-0.03085699321967139,,0.0037560867140893498,0.017413845214714396,0.026777440112777606,0.03621806268253717,0.021428640305419727,0.01805355977965534,3.1541150747795066,2.231037576905237e-11,4.732714426251893e-28,-1.8041124150158794e-16
linear_J,1.4407573116637051,14.400000000000002,-0.040460122279245225,-0.009129731448888845,-0.03133039083035638,,0.003696371373995134,0.017413845214714396,0.026742648438525807,0.03613582664610063,0.021428640305419727,0.017989044409084918,3.196439995875144,2.231037576905237e-11,2.6653326797295216e-27,-1.5265566588595902e-16
linear_J,1.4407573116637051,14.8,-0.04051094769919372,-0.00865017787594835,-0.03186076982324537,,0.0036195511705432665,0.017413845214714396,0.026716653655022626,0.03605481756752294,0.021428640305419727,0.017926754248523257,3.244524130134999,2.231037576905237e-11,1.3670691409926386e-26,3.469446951953614e-17
linear_J,1.4407573116637051,15.2,-0.04058724814722908,-0.008138021769396875,-0.03244922637783221,,0.003525746310725192,0.017413845214714396,0.026699149243239795,0.035974758894211985,0.021428640305419727,0.0178664444866784,3.2984622546871476,2.231037576905237e-11,6.433284538229847e-26,-8.326672684688674e-17
linear_J,1.4407573116637051,15.600000000000001,-0.04068857834048334,-0.0075919189270818865,-0.03309665941340145,,0.0034151052643523853,0.017413845214714396,0.02668983839012129,0.0358954078134095,0.021428640305419727,0.017807896178570235,3.358332088308619,2.231037576905237e-11,2.796113742999517e-25,-4.163336342344337e-17
