protocol,tau,q,W,Qh,Qc,eta,W_ad,D_open,D_close,bound,leakage_open,leakage_close,sigma,norm_error,thermal_tail,identity_error
linear_J,0.8897975073614827,0.02,-0.05458045300506198,-0.01754429207441699,-0.03703616093064499,,0.0025314649971111313,0.020748942436934426,0.0363629755652386,0.04387779725114074,0.02473926630036226,0.02264653197557724,3.9229197439947114,1.1284639889197479e-11,3.098047219308876e-18,-8.326672684688674e-17
linear_J,1.0636591793889978,0.023907892988890636,-0.051154461420705954,-0.01653054180913055,-0.034623919611575404,,0.0025314649971111313,0.019735192171647986,0.03395073424616901,0.04215140388779447,0.023776734950952432,0.021756801073687194,3.6690237337716725,4.121814001223356e-12,3.098047219308876e-18,-8.326672684688674e-17
linear_J,1.2806895945275114,0.028786090856225063,-0.04677334256108939,-0.015204134764772503,-0.03156920779631689,,0.0025314649971111313,0.01840878512728994,0.030896022430910497,0.03979353126771582,0.022458660020357367,0.020541205788703845,3.3469724641913454,2.1240786907128495e-12,3.098047219308876e-18,-8.326672684688674e-17
linear_J,1.5420031804484677,0.03465964261961064,-0.04155609516677372,-0.013580541135474133,-0.027975554031299588,,0.0025314649971111313,0.01678519149799157,0.027302368665893195,0.03676276315474451,0.020760165714872093,0.01897818767298546,2.9673121673233855,2.2377655284344655e-12,3.098047219308876e-18,-8.326672684688674e-17
linear_J,1.8566355334451115,0.041731641594515013,-0.035596739668402655,-0.011664602067648244,-0.02393213760075441,,0.0025314649971111313,0.01486925243016568,0.023258952235348018,0.03298936110341032,0.01864077832157409,0.017031612740312833,2.539021285921044,3.382627511427927e-12,3.098047219308876e-18,-8.326672684688674e-17
linear_J,2.2354658847386295,0.0502466205230774,-0.029107475935427563,-0.009495217626469155,-0.019612258308958408,,0.0025314649971111313,0.01269986798898659,0.018939072943552016,0.028465986579928763,0.01609542488128303,0.014697581185903866,2.0799160512267054,1.6582291095801338e-12,3.098047219308876e-18,-8.673617379884035e-17
linear_J,2.6915932781688294,0.060499006929120615,-0.02241029461184907,-0.007147547674282273,-0.015262746937566796,,0.0025314649971111313,0.010352198036799709,0.014589561572160403,0.023278742158886336,0.013172190606888227,0.012020477226321706,1.615619039685208,7.488232256491756e-12,3.098047219308876e-18,-8.673617379884035e-17
linear_J,3.24078950367461,0.0728433037148986,-0.01589283024096183,-0.004728871768118814,-0.011163958472843016,,0.0025314649971111313,0.00793352213063625,0.010490773107436624,0.01762836950793207,0.009984255853494764,0.009103908341583618,1.1755067443857867,4.2090775309588935e-12,3.098047219308876e-18,-8.673617379884035e-17
linear_J,3.9020444479163054,0.08770634702016734,-0.009889579844484353,-0.002333852749664911,-0.007555727094819442,,0.0025314649971111313,0.005538503112182347,0.00688254172941305,0.011811619171684898,0.006700439572880121,0.006101217279513102,0.7847458688527555,1.591726750405087e-12,3.098047219308876e-18,-8.673617379884035e-17
linear_J,4.698222718954851,0.10560206519091056,-0.004243552272690354,0.0001445013645465787,-0.004388053637236933,,0.0025314649971111313,0.0030601489979708574,0.0037148682718305404,0.006202443854401454,0.0035257194904693367,0.003204704430994892,0.43699909666686104,2.4347190930029683e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,5.656854249492379,0.1271492491874169,0.0005203967824820577,0.0023045767111605775,-0.0017841799286785198,0.22581013682985085,0.0025314649971111313,0.0009000736513568586,0.0011109945632721274,0.0018051735592577564,0.0010144451029527766,0.0009312954489029903,0.14961078397834476,9.053868765818152e-13,3.098047219308876e-18,-8.760353553682876e-17
linear_J,6.811086215835803,0.15309294888974737,0.002126775984638396,0.0030244896441709024,-0.0008977136595325064,0.7031850774352395,0.0025314649971111313,0.0001801607183465337,0.00022452829412611397,0.00026570478016609987,0.0001221972310685587,0.00013380858544654177,0.05196524540111436,2.185585046277083e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,8.200829187655208,0.1843302351334549,0.0010120681629340322,0.0025522824437811953,-0.001540214280847163,0.3965345471070426,0.0025314649971111313,0.0006523679187362408,0.0008670289154407707,0.001274065516820625,0.0006982521173924229,0.0006551576245283406,0.12211789753745136,5.717648576819556e-13,3.098047219308876e-18,-8.760353553682876e-17
linear_J,8.897975073614827,0.2,0.0005927745976775922,0.002371990066563967,-0.0017792154688863748,0.2499060202795358,0.0025314649971111313,0.000832660295953469,0.0011060301034799824,0.001786685403939753,0.0009978507406282692,0.0009210093258518943,0.1482716710565879,1.719624442841905e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,9.874137139643407,0.22194121826488805,0.0004254669290784663,0.0022815073124747287,-0.0018560403833962624,0.1864850166169165,0.0025314649971111313,0.0009231430500427074,0.00118285501798987,0.002046650788953841,0.0011597478407580615,0.0010570318451780265,0.15708519693369213,2.2595258997171186e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,11.888869042565947,0.2672263957632343,0.0014591275347821675,0.002728953698625136,-0.0012698261638429686,0.534683873719545,0.0025314649971111313,0.0004756966638922999,0.0005966407984365762,0.0009883421051445167,0.0005600776247195638,0.0005104514192119674,0.09287069515148266,1.869282506561376e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,14.314689487529991,0.32175162032038845,0.002295801556665089,0.003099965169595431,-0.000804163612930342,0.7405894682889965,0.0025314649971111313,0.00010468519292200495,0.0001309782475239496,0.00015987530061904726,7.932467107897023e-05,8.121201532892812e-05,0.04166679667309131,2.25075513782258e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,17.235477520255063,0.38740224326686284,0.0017623689428882816,0.002865011471073209,-0.0011026425281849273,0.6151350389630773,0.0025314649971111313,0.0003396388914442272,0.00042945716277853485,0.0007296359291796089,0.00041589450447035393,0.0003771287469048788,0.07445160943007761,3.2145397454996782e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,20.752226977050263,0.4664483054933894,0.0024394324868825534,0.0031629278621783663,-0.0007234953752958129,0.7712577058910448,0.0025314649971111313,4.172250033906977e-05,5.031000988942047e-05,6.130461958218965e-05,2.9892176973208906e-05,3.1077666258850066e-05,0.03281293925235171,4.322875390982972e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,24.986538609151314,0.5616230300137369,0.002163314816369888,0.0030430144224136146,-0.0008796996060437268,0.7109117855097186,0.0025314649971111313,0.00016163594010382143,0.00020651424063733437,0.0003497400797306537,0.00019709924341360297,0.0001804993479782,0.049932280324202494,5.902833777327032e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,30.08482474469113,0.676217330253075,0.002349051532075319,0.003124390921029452,-0.0007753393889541327,0.7518430284329891,0.0025314649971111313,8.025944148798425e-05,0.00010215402354774028,0.0001702285571190845,9.565973028900098e-05,8.782117538457957e-05,0.03847905238254512,9.526379685098618e-12,3.098047219308876e-18,-8.760353553682876e-17
linear_J,36.223371875418124,0.8141936019315523,0.00247020555546551,0.0031777501350546133,-0.0007075445795891033,0.7773441744887398,0.0025314649971111313,2.6900227462822723e-05,3.435921418271093e-05,5.640993803302118e-05,3.069715721869011e-05,2.8981135657515006e-05,0.031032581270727666,1.499445012598244e-11,3.098047219308876e-18,-8.760353553682876e-17
linear_J,43.614436220253396,0.9803227331931581,0.0024637389165065304,0.003174793503208373,-0.0007110545867018425,0.7760312329027802,0.0025314649971111313,2.9856859309063122e-05,3.786922129545012e-05,6.017034535932313e-05,3.330426212460351e-05,3.0980684192755204e-05,0.03142053988007959,2.4850899116302116e-11,3.098047219308876e-18,-8.760353553682876e-17
